,iyear,imonth,iday,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,individual,weaptype1,nkill,property,ishostkid,gname
51135,2012,2,23,0,95,10,33,132,32.54855,44.545441,1.0,0,1.0,1,0,3,3,12,95.0,0,6,1.0,1,0.0,Al-Qaida in Iraq
64733,2014,12,28,0,214,9,117,486,47.460209,37.86647,1.0,0,1.0,1,0,3,14,458,214.0,0,6,0.0,-9,0.0,Donetsk People's Republic
70584,2015,10,10,0,214,9,117,468,47.981647,37.762325,1.0,1,0.0,1,0,2,4,48,214.0,0,6,1.0,0,0.0,Donetsk People's Republic
56302,2013,8,4,0,93,5,246,1031,-6.170593,106.757476,1.0,0,0.0,1,0,3,15,1176,93.0,0,6,0.0,1,0.0,Muslim extremists
47597,2010,2,10,0,92,6,104,399,22.124002,84.043175,3.0,0,0.0,1,0,3,19,536,92.0,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
71732,2015,12,15,0,228,10,151,677,13.548424,44.052176,3.0,0,0.0,1,0,3,4,48,228.0,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
10495,1983,7,7,0,45,3,265,1066,4.667128,-74.106056,1.0,0,0.0,1,0,5,10,1201,69.0,0,5,0.0,1,1.0,National Liberation Army of Colombia (ELN)
75415,2016,7,12,0,160,5,0,33,6.533689,122.166731,3.0,0,0.0,1,0,3,4,40,160.0,0,6,1.0,0,0.0,Abu Sayyaf Group (ASG)
53189,2012,9,8,0,95,10,27,120,33.835629,44.247406,1.0,0,1.0,1,0,3,4,20,95.0,0,6,5.0,1,0.0,Al-Qaida in Iraq
65963,2015,2,20,0,214,9,117,483,47.097279,37.59901,1.0,0,0.0,1,0,3,4,48,214.0,0,6,0.0,-9,0.0,Donetsk People's Republic
20510,1988,10,15,0,186,6,207,895,7.482869,81.76503,1.0,0,0.0,1,0,3,4,790,92.0,0,6,5.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
62258,2014,8,15,0,160,5,283,1141,7.28489,125.857258,1.0,0,0.0,1,0,3,4,59,160.0,0,6,0.0,1,0.0,New People's Army (NPA)
61681,2014,7,19,0,60,10,229,1018,31.126646,33.800865,1.0,1,0.0,1,0,3,21,1178,60.0,0,6,0.0,1,0.0,Muslim extremists
14905,1985,12,13,0,145,2,320,1221,11.88333,-86.01667,1.0,0,1.0,1,0,2,1,59,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
77644,2016,11,19,1,147,11,143,598,8.658925,7.259186,2.0,0,0.0,1,0,6,14,27,147.0,0,5,2.0,0,1.0,Fulani extremists
69486,2015,8,14,0,160,5,1,2,6.066531,121.100068,1.0,0,0.0,1,0,2,4,55,160.0,0,5,2.0,0,0.0,Abu Sayyaf Group (ASG)
46786,2009,7,7,0,92,6,101,353,23.744186,84.504429,3.0,1,0.0,1,0,2,3,512,92.0,0,5,1.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
61208,2014,7,4,0,228,10,39,157,16.934858,47.015415,1.0,0,0.0,1,0,2,4,241,228.0,0,6,1.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
11179,1983,11,29,0,159,3,352,1397,-14.385277,-73.962606,1.0,0,0.0,1,0,2,2,1572,159.0,0,8,4.0,1,0.0,Shining Path (SL)
77485,2016,11,4,0,92,6,101,379,24.003563,86.147194,1.0,0,1.0,1,0,3,22,513,92.0,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
33215,1994,7,5,0,69,8,109,447,41.795233,8.741819,1.0,0,1.0,1,0,3,14,594,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
49506,2011,4,10,1,92,6,101,353,23.744186,84.504429,3.0,1,0.0,1,0,6,14,489,92.0,0,5,2.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
13598,1985,4,11,0,43,3,217,920,-33.686068,-71.216633,1.0,0,0.0,1,0,3,19,56,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
38505,2000,10,16,0,185,8,68,262,37.38264,-5.996295,1.0,0,1.0,1,0,1,4,404,185.0,0,5,2.0,0,0.0,Basque Fatherland and Freedom (ETA)
18018,1987,9,9,0,603,8,161,697,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,809,233.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
62763,2014,9,14,0,147,11,140,588,7.913514,10.064535,1.0,0,0.0,1,0,2,14,299,147.0,0,5,20.0,1,0.0,Fulani extremists
61075,2014,6,26,0,4,6,383,1540,31.889889,64.750946,1.0,0,0.0,1,0,2,3,1720,4.0,0,5,6.0,0,0.0,Taliban
13654,1985,4,25,0,61,2,123,519,13.779502,-88.349044,1.0,0,0.0,1,0,2,4,672,61.0,0,5,19.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
21421,1989,2,16,0,61,2,121,511,13.69288,-89.199161,1.0,0,0.0,0,0,3,3,707,61.0,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
51338,2012,3,14,0,182,11,52,188,2.059819,45.326115,1.0,0,0.0,1,1,3,2,329,182.0,0,6,6.0,1,0.0,Al-Shabaab
51258,2012,3,5,0,95,10,23,109,34.160587,42.37254,1.0,0,1.0,1,0,1,3,173,95.0,0,5,2.0,0,0.0,Al-Qaida in Iraq
51384,2012,3,20,0,95,10,24,108,33.303566,44.371773,1.0,0,1.0,1,0,2,3,85,95.0,0,5,3.0,0,0.0,Al-Qaida in Iraq
39143,2001,6,20,0,160,5,281,1111,10.185557,123.11749,1.0,0,0.0,1,0,2,4,1272,160.0,0,5,2.0,-9,0.0,New People's Army (NPA)
22570,1989,7,25,0,159,3,223,925,-11.967368,-76.978462,1.0,0,1.0,1,0,3,1,614,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
15719,1986,6,8,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,3,14,1591,159.0,0,6,1.0,1,0.0,Shining Path (SL)
65711,2015,2,9,0,214,9,117,475,48.346134,38.424828,1.0,0,0.0,1,0,3,14,458,214.0,0,6,0.0,-9,0.0,Donetsk People's Republic
16768,1987,2,19,0,159,3,223,925,-11.967368,-76.978462,1.0,0,1.0,1,0,3,10,1813,159.0,0,5,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
64369,2014,12,6,0,160,5,283,1113,7.149184,125.945636,1.0,0,0.0,0,0,2,4,48,160.0,0,5,0.0,0,0.0,New People's Army (NPA)
29702,1992,2,18,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,1,14,1583,159.0,0,5,1.0,0,0.0,Shining Path (SL)
24028,1990,1,7,0,69,8,109,446,41.366667,9.266843,1.0,0,1.0,1,0,3,1,205,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
12089,1984,4,23,0,603,8,161,698,55.011562,-7.312045,1.0,0,0.0,1,0,2,4,832,233.0,0,5,1.0,1,0.0,Irish Republican Army (IRA)
16020,1986,7,28,0,145,2,316,1219,13.62679,-85.8254,1.0,0,0.0,1,0,2,2,1346,145.0,0,5,5.0,1,0.0,Nicaraguan Democratic Force (FDN)
19794,1988,6,17,0,185,8,67,261,43.272167,-2.832167,1.0,0,0.0,1,0,7,19,398,185.0,0,8,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
20473,1988,10,9,0,45,3,269,1078,1.878548,-76.267099,3.0,0,0.0,1,0,3,19,1214,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
81616,2017,7,25,0,209,10,191,803,37.922218,40.184376,1.0,0,0.0,1,0,2,3,911,209.0,0,6,0.0,0,0.0,Kurdistan Workers' Party (PKK)
47281,2009,10,29,0,92,6,102,378,20.514853,80.904182,2.0,0,0.0,1,0,2,3,511,92.0,0,5,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
22986,1989,9,8,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,1,2,1843,159.0,0,5,1.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
16611,1987,1,13,0,145,2,315,1248,13.243611,-85.89596,1.0,0,0.0,1,0,2,4,672,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
16263,1986,10,4,0,159,3,352,1383,-13.152712,-74.218628,1.0,0,0.0,1,0,3,2,1547,159.0,0,6,0.0,1,0.0,Shining Path (SL)
53083,2012,8,27,0,4,6,383,1503,32.248981,63.85825,3.0,0,0.0,1,0,2,4,290,4.0,0,5,10.0,1,0.0,Taliban
74814,2016,6,7,0,153,6,402,1595,34.595433,71.261751,2.0,0,0.0,0,0,1,17,1773,153.0,0,6,1.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
31963,1992,12,3,0,69,8,109,24,41.918891,8.737554,4.0,0,1.0,1,0,3,2,425,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
8418,1982,2,26,0,45,3,270,1084,6.95284,-71.87514,1.0,0,0.0,1,0,3,2,1484,45.0,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
75539,2016,7,20,0,603,8,38,1015,52.646771,0.552781,1.0,0,0.0,0,0,6,4,189,216.0,0,9,0.0,0,0.0,Muslim extremists
41413,2004,5,22,0,173,10,240,761,24.64732,46.714581,1.0,0,0.0,1,0,2,14,1168,75.0,0,5,1.0,0,0.0,Muslim extremists
65780,2015,2,12,0,92,6,101,375,23.846212,86.136746,3.0,0,1.0,1,0,3,19,504,92.0,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
27834,1991,7,15,0,97,10,213,1291,32.322744,34.853921,1.0,0,0.0,0,0,1,14,1406,97.0,0,9,0.0,0,0.0,Palestinians
21656,1989,3,11,0,43,3,217,913,-33.366238,-70.505302,1.0,0,0.0,1,0,7,19,56,43.0,0,8,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
79669,2017,4,2,0,147,11,85,291,11.922882,13.281358,2.0,0,1.0,1,1,3,14,444,147.0,0,6,1.0,1,0.0,Boko Haram
27531,1991,6,12,0,159,3,223,925,-11.967368,-76.978462,1.0,0,1.0,1,0,3,1,399,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
67296,2015,5,2,0,153,6,401,1567,24.891115,67.143311,1.0,0,0.0,0,0,1,3,1772,153.0,0,6,5.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
14292,1985,7,23,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,7,14,1549,159.0,0,5,0.0,1,0.0,Shining Path (SL)
36991,1998,8,4,1,45,3,264,1081,6.978951,-75.296249,1.0,0,1.0,1,0,6,2,1217,45.0,0,5,1.0,0,1.0,National Liberation Army of Colombia (ELN)
62762,2014,9,14,0,147,11,95,574,9.27114,8.942915,1.0,0,0.0,1,0,2,14,27,147.0,0,5,5.0,1,0.0,Fulani extremists
76117,2016,8,24,0,209,10,190,822,39.018605,40.574546,1.0,1,0.0,1,0,3,4,48,209.0,0,6,1.0,0,0.0,Kurdistan Workers' Party (PKK)
46567,2009,5,23,1,4,6,373,1486,30.280606,62.054597,2.0,0,0.0,1,0,6,3,1686,4.0,0,5,0.0,-9,1.0,Taliban
65671,2015,2,8,0,214,9,117,471,48.143208,37.753361,1.0,0,0.0,1,0,3,14,458,214.0,0,6,3.0,-9,0.0,Donetsk People's Republic
57127,2013,10,16,0,208,10,249,1039,36.449268,8.436416,1.0,0,0.0,1,0,2,3,282,208.0,0,5,0.0,-9,0.0,Muslim extremists
15366,1986,3,26,0,92,6,364,1462,31.234401,76.505465,1.0,0,0.0,1,0,2,14,27,92.0,0,9,7.0,1,0.0,Sikh Extremists
29328,1991,12,25,0,45,3,264,24,6.2675,-75.568611,4.0,0,0.0,1,0,2,1,1242,45.0,0,5,3.0,1,0.0,National Liberation Army of Colombia (ELN)
4813,1979,3,10,0,69,8,109,24,41.918891,8.737554,4.0,0,1.0,1,0,3,1,581,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
68947,2015,7,19,0,182,11,49,211,2.407686,42.97077,3.0,0,0.0,1,1,3,4,325,422.0,0,6,7.0,0,0.0,Al-Shabaab
39205,2001,8,2,1,160,5,0,34,6.62139,122.143825,1.0,0,0.0,1,0,6,14,42,160.0,0,9,4.0,1,1.0,Abu Sayyaf Group (ASG)
73065,2016,2,26,0,160,5,291,1130,7.189447,124.92525,1.0,0,0.0,1,0,3,3,250,160.0,0,6,0.0,1,0.0,New People's Army (NPA)
79731,2017,4,6,0,95,10,28,115,36.354145,43.14357,1.0,0,0.0,1,0,3,4,882,95.0,0,6,2.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
43302,2006,9,12,0,209,10,190,802,38.750384,40.554192,1.0,0,0.0,1,0,3,19,910,209.0,0,6,0.0,1,0.0,Kurdistan Workers' Party (PKK)
68866,2015,7,14,0,147,11,87,323,11.763937,12.263129,1.0,0,1.0,1,0,2,14,27,147.0,0,5,0.0,1,0.0,Boko Haram
68581,2015,7,1,0,92,6,105,963,20.937726,85.089076,2.0,0,0.0,1,0,8,14,1117,92.0,0,9,1.0,0,1.0,Maoists
71267,2015,11,15,1,160,5,290,1125,8.892579,126.300309,2.0,0,0.0,1,0,6,14,1282,160.0,0,5,1.0,0,1.0,New People's Army (NPA)
51628,2012,4,14,0,4,6,379,1492,34.229213,70.193208,2.0,0,1.0,1,0,2,4,1690,422.0,0,5,0.0,1,0.0,Taliban
42727,2006,2,6,0,141,6,213,975,27.66897,85.319824,1.0,0,0.0,1,0,2,19,1132,141.0,0,5,1.0,0,0.0,Maoists
46308,2009,3,30,0,153,6,364,1591,32.5539,72.131987,1.0,0,0.0,1,0,2,3,1766,153.0,0,6,12.0,1,1.0,Tehrik-i-Taliban Pakistan (TTP)
19297,1988,4,9,0,183,11,14,65,-25.748281,28.212069,1.0,0,0.0,1,0,3,2,109,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
77530,2016,11,13,0,182,11,52,188,2.059819,45.326115,1.0,0,0.0,1,0,2,4,189,182.0,0,5,1.0,1,0.0,Al-Shabaab
51275,2012,3,6,0,228,10,43,154,14.536389,46.833056,1.0,0,0.0,1,0,2,4,20,228.0,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
12094,1984,4,23,0,145,2,315,1198,13.45396,-85.64027,1.0,0,0.0,1,0,2,4,672,145.0,0,5,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
74727,2016,6,2,0,228,10,39,153,14.54397,49.12458,1.0,0,0.0,0,0,3,2,217,228.0,0,6,0.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
15384,1986,3,26,0,43,3,218,917,-36.816006,-73.037659,1.0,0,1.0,1,0,3,1,1040,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
52158,2012,5,30,0,160,5,302,1152,13.132009,123.89089,1.0,0,0.0,1,0,2,4,1300,160.0,0,5,1.0,0,0.0,New People's Army (NPA)
33380,1994,8,21,0,185,8,67,257,43.365899,-2.996356,1.0,0,0.0,1,0,1,3,393,185.0,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
12082,1984,4,22,0,145,2,315,1214,13.367126,-85.672322,1.0,0,0.0,1,0,2,4,672,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
2261,1975,8,2,0,603,8,161,702,54.446614,-6.690752,1.0,0,0.0,1,0,1,4,793,233.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
39508,2001,9,7,0,186,6,207,859,8.577826,81.218719,1.0,0,0.0,1,0,2,4,975,186.0,0,5,4.0,-9,0.0,Liberation Tigers of Tamil Eelam (LTTE)
81639,2017,7,26,0,95,10,33,735,32.867008,44.220455,1.0,0,0.0,1,1,3,4,20,95.0,0,6,1.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
21123,1989,1,11,0,92,6,369,1457,24.37938,73.338447,2.0,0,0.0,1,0,1,14,1646,92.0,0,5,3.0,0,0.0,Sikh Extremists
11130,1983,11,15,0,45,3,264,1323,6.828333,-75.513056,2.0,0,0.0,0,0,1,1,1477,45.0,0,5,0.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
33007,1994,5,14,0,209,10,182,807,37.522653,42.452637,1.0,1,0.0,1,0,2,4,333,209.0,0,5,2.0,1,0.0,Kurdistan Workers' Party (PKK)
83435,2017,12,10,0,182,11,58,206,4.787153,45.032951,1.0,0,0.0,1,0,7,1,315,182.0,0,8,0.0,1,0.0,Al-Shabaab
45716,2008,11,8,0,153,6,400,1573,35.075339,72.854657,1.0,0,0.0,1,0,3,19,1745,153.0,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
82087,2017,8,24,0,153,6,402,1596,34.595278,71.461111,1.0,0,1.0,0,0,1,17,1775,153.0,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
11177,1983,11,28,0,45,3,268,1074,7.116294,-73.120026,1.0,0,0.0,1,0,3,15,1209,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
60356,2014,5,23,0,228,10,156,24,16.256921,43.943679,4.0,0,0.0,1,0,3,15,750,228.0,0,6,0.0,1,0.0,Houthi extremists (Ansar Allah)
3233,1977,5,5,0,603,8,161,697,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,786,233.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
46305,2009,3,30,0,92,6,101,380,23.893139,85.894669,1.0,0,0.0,1,0,3,14,514,92.0,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
56957,2013,9,30,0,95,10,24,108,33.303566,44.371773,1.0,0,1.0,1,0,3,14,881,95.0,0,6,6.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
27938,1991,7,26,0,155,10,333,1297,32.405292,35.201729,1.0,1,0.0,1,0,2,19,1414,97.0,0,5,0.0,1,0.0,Palestinians
55052,2013,4,5,1,160,5,308,1169,16.753657,121.03983,1.0,0,0.0,1,0,6,3,85,160.0,0,5,3.0,0,-9.0,New People's Army (NPA)
15672,1986,5,27,0,185,8,68,244,36.539004,-4.624353,1.0,0,0.0,1,0,3,1,364,185.0,0,6,1.0,1,0.0,Basque Fatherland and Freedom (ETA)
43304,2006,9,12,0,186,6,207,859,8.577826,81.218719,1.0,0,0.0,1,0,2,3,960,186.0,0,5,1.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
36254,1997,4,21,0,186,6,207,874,7.921328,81.52467,1.0,0,0.0,1,0,2,3,861,186.0,0,5,1.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
25256,1990,6,22,0,186,6,207,897,7.331414,81.833366,1.0,0,0.0,1,0,2,14,1004,186.0,0,5,62.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
40361,2002,10,3,0,160,5,4,15,6.929089,122.07885,1.0,0,0.0,1,0,3,15,62,160.0,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
15023,1986,1,14,0,145,2,317,1201,13.131923,-86.345742,3.0,0,0.0,1,0,2,2,1337,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
78944,2017,2,13,0,113,10,234,1019,32.831712,21.687634,1.0,0,0.0,0,0,1,4,1162,113.0,0,5,0.0,0,0.0,Muslim extremists
4811,1979,3,10,0,69,8,109,24,41.918891,8.737554,4.0,0,1.0,1,0,3,1,581,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
30606,1992,6,27,0,97,10,333,1301,32.246808,35.48904,1.0,0,0.0,0,0,1,14,1429,97.0,0,9,0.0,0,0.0,Palestinians
22339,1989,6,18,0,155,10,336,24,31.356553,34.326901,4.0,0,0.0,1,0,2,4,1439,97.0,0,5,0.0,1,0.0,Palestinians
51138,2012,2,23,0,95,10,25,112,33.100529,44.584492,1.0,0,1.0,1,0,3,3,85,95.0,0,6,0.0,0,0.0,Al-Qaida in Iraq
53166,2012,9,5,0,147,11,85,287,11.840929,13.141459,1.0,0,1.0,1,0,7,16,448,147.0,0,8,4.0,1,0.0,Boko Haram
13957,1985,6,1,0,145,2,331,1245,13.333325,-85.372013,1.0,0,0.0,1,0,2,4,333,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
48627,2010,9,18,0,4,6,386,1524,36.420551,64.89389,1.0,0,0.0,1,0,3,2,1707,4.0,0,6,0.0,0,0.0,Taliban
57969,2014,1,5,0,153,6,401,1567,24.891115,67.143311,1.0,0,0.0,1,0,2,3,85,153.0,0,6,2.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
74546,2016,5,23,0,200,10,170,755,34.896112,35.886553,1.0,0,1.0,1,1,3,19,885,200.0,0,6,18.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
15795,1986,6,15,0,183,11,14,89,-26.250692,28.441941,1.0,0,0.0,1,0,3,3,106,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
75519,2016,7,18,1,214,9,238,1025,50.4501,30.5234,1.0,0,0.0,1,0,6,2,1166,214.0,0,5,0.0,1,1.0,Muslim extremists
40778,2003,3,26,0,45,3,278,1322,3.113889,-76.626111,1.0,0,0.0,0,0,3,21,1517,45.0,0,6,0.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
27862,1991,7,17,0,159,3,404,1625,-12.050894,-77.126074,1.0,0,0.0,1,0,3,21,1805,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
20424,1988,10,4,0,43,3,217,913,-33.366238,-70.505302,1.0,0,1.0,1,0,3,21,1038,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
14284,1985,7,22,0,145,2,325,1236,12.836184,-85.934374,1.0,0,0.0,1,0,2,4,333,145.0,0,5,3.0,1,0.0,Nicaraguan Democratic Force (FDN)
31892,1992,11,22,0,97,10,335,1280,31.771599,35.2034,1.0,0,0.0,0,0,1,8,1386,97.0,0,9,0.0,0,0.0,Palestinians
28170,1991,8,16,0,98,8,71,245,41.890961,12.490069,1.0,0,0.0,1,0,3,7,378,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
50116,2011,9,27,0,92,6,105,392,18.815236,82.712102,1.0,0,0.0,1,0,2,14,528,92.0,0,9,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
61905,2014,7,28,0,92,6,102,950,17.938513,81.133357,2.0,1,0.0,1,0,2,4,1109,92.0,0,5,10.0,0,0.0,Maoists
34779,1995,11,2,0,186,6,207,857,9.748074,79.882883,1.0,0,0.0,1,0,3,4,958,186.0,0,6,2.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
80431,2017,5,21,0,95,10,176,769,31.300213,45.277092,1.0,0,0.0,0,0,3,20,6,95.0,0,6,0.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
63196,2014,10,2,0,214,9,117,468,47.981647,37.762325,1.0,0,0.0,1,0,3,12,425,422.0,0,6,1.0,1,0.0,Donetsk People's Republic
51084,2012,2,18,1,92,6,101,354,24.177863,86.306667,3.0,0,0.0,1,0,6,1,1134,92.0,0,5,0.0,1,1.0,Maoists
26142,1990,11,10,0,92,6,364,1437,30.210994,74.945474,1.0,0,0.0,1,0,1,14,1622,92.0,0,5,2.0,0,0.0,Sikh Extremists
4788,1979,3,10,0,69,8,110,52,48.856644,2.34233,1.0,0,0.0,1,0,3,1,606,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
29274,1991,12,18,0,155,10,336,1009,31.278791,34.256435,1.0,0,0.0,0,0,1,4,1388,97.0,0,5,0.0,0,0.0,Palestinians
50255,2011,11,2,0,104,11,62,187,2.809093,40.927444,1.0,0,0.0,1,0,3,1,313,104.0,0,5,0.0,1,0.0,Al-Shabaab
26710,1991,2,6,0,45,3,268,24,6.643708,-73.653621,4.0,1,1.0,1,0,3,21,1476,45.0,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
27446,1991,6,2,0,159,3,350,917,-11.918478,-75.312889,1.0,0,0.0,1,0,1,3,1548,159.0,0,5,3.0,0,0.0,Shining Path (SL)
66271,2015,3,10,0,214,9,117,473,48.064426,37.673248,1.0,0,1.0,1,0,3,4,655,214.0,0,6,0.0,0,0.0,Donetsk People's Republic
14961,1985,12,26,0,145,2,316,1219,13.62679,-85.8254,1.0,0,0.0,1,0,2,4,672,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
60386,2014,5,24,0,228,10,39,162,15.940011,48.789753,1.0,0,1.0,1,0,3,2,161,228.0,0,6,3.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
19336,1988,4,16,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,3,7,1817,217.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
13182,1984,12,19,0,43,3,217,913,-33.366238,-70.505302,1.0,0,0.0,1,0,3,1,152,43.0,0,6,1.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
58395,2014,2,2,0,182,11,52,188,2.059819,45.326115,1.0,0,0.0,1,0,3,4,0,182.0,0,6,1.0,-9,0.0,Al-Shabaab
32099,1992,12,16,0,45,3,266,1083,10.333818,-73.181276,1.0,0,0.0,1,0,2,3,628,45.0,0,5,0.0,1,0.0,National Liberation Army of Colombia (ELN)
24747,1990,4,20,0,92,6,364,1438,31.8186,75.2028,1.0,0,0.0,1,0,2,14,1623,92.0,0,5,4.0,1,0.0,Sikh Extremists
15789,1986,6,14,0,159,3,223,925,-11.967368,-76.978462,1.0,0,1.0,1,0,3,14,1844,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
45922,2008,12,28,0,92,6,102,400,18.791667,80.816667,3.0,0,0.0,1,0,2,14,537,92.0,0,5,3.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
77565,2016,11,15,1,147,11,143,598,8.658925,7.259186,2.0,0,0.0,1,0,6,14,13,147.0,0,5,1.0,1,1.0,Fulani extremists
80848,2017,6,12,1,45,3,261,1091,7.137932,-72.664123,1.0,0,0.0,1,0,6,1,1237,45.0,0,5,0.0,0,1.0,National Liberation Army of Colombia (ELN)
6793,1980,7,9,0,155,10,333,1276,32.222271,35.253506,1.0,0,0.0,0,0,3,20,582,97.0,0,6,1.0,1,0.0,Palestinians
1541,1973,11,26,0,603,8,161,697,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,825,233.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
18104,1987,9,23,0,43,3,217,913,-33.366238,-70.505302,1.0,0,0.0,1,0,3,8,1046,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
21242,1989,1,26,0,92,6,364,24,31.147131,75.341218,4.0,0,0.0,0,0,3,19,1656,92.0,0,6,0.0,1,0.0,Sikh Extremists
45238,2008,7,20,0,185,8,67,234,43.258434,-2.921819,1.0,0,0.0,1,0,3,1,372,216.0,0,6,0.0,-9,0.0,Basque Fatherland and Freedom (ETA)
35111,1996,3,1,0,186,6,209,892,7.115312,81.852488,1.0,0,0.0,1,0,1,14,999,186.0,0,5,1.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
75208,2016,6,28,0,182,11,55,213,2.777264,45.500641,1.0,1,0.0,1,0,2,4,258,422.0,0,5,1.0,0,0.0,Al-Shabaab
23075,1989,9,15,0,183,11,14,90,-26.371483,28.408806,1.0,0,0.0,0,0,3,3,139,183.0,0,6,1.0,1,0.0,African National Congress (South Africa)
